epoch,loss
0,nan
0,7.624556680340219,7.358502388000488
1,7.25857765697999,7.150596618652344
2,7.0271452397180765,6.6506428718566895
3,6.873652169154424,6.654804706573486
4,6.729621960919836,6.565011501312256
5,6.6662900355555355,6.390527248382568
6,6.5994150376917755,6.138122081756592
7,6.5230263560986135,6.224355220794678
8,6.4933215633848205,6.2428178787231445
9,6.46360182826257,6.205917835235596
10,6.432645702934587,6.219423770904541
11,6.414552876697488,6.163118362426758
12,6.372202829336271,6.198657989501953
13,6.339683055519856,5.926126480102539
14,6.334758528729152,5.904971122741699
15,6.330981054133676,6.012585163116455
16,6.328165176460304,6.019960880279541
17,6.272615019804421,6.120925426483154
18,6.290048934827266,5.990382194519043
19,6.261430645024797,6.020864009857178
20,6.24022713957536,5.9693403244018555
21,6.25198934264735,5.785449981689453
22,6.212080311532182,5.903683662414551
23,6.232778530795954,5.894931793212891
24,6.187187203769947,5.931653022766113
25,6.206080734241479,5.837574005126953
26,6.18696392717851,5.918487071990967
27,6.182424429739091,5.75044584274292
28,6.169168897151947,5.880282878875732
29,6.148179309750265,5.750863552093506
30,6.143597575977233,5.907903671264648
31,6.147020345005248,6.087268829345703
32,6.138816165429075,5.748180866241455
33,6.128048111563306,6.159435749053955
34,6.1237698049201175,5.909454345703125
35,6.098659306408638,5.700880527496338
36,6.114467684185368,5.896205425262451
37,6.107232410042545,5.91203498840332
38,6.090798424955798,5.756095886230469
39,6.092211585742329,5.834624290466309
40,6.113104337182116,6.019958019256592
41,6.068277677059263,5.843042373657227
42,6.125169581823043,5.928230285644531
43,6.080565433521281,5.771924018859863
44,6.070210993562047,5.66562557220459
45,6.079158101205001,5.7595953941345215
46,6.05242495008708,5.6522674560546875
47,6.090367188291757,5.838559627532959
48,6.035304137148752,5.7956132888793945
49,6.037999653143802,5.887192249298096
50,6.066341650656707,5.741528511047363
51,6.037402526409852,5.634504318237305
52,6.026313664370321,5.761602878570557
53,6.047988481052254,5.648770809173584
54,6.032337650678133,5.790701866149902
55,6.043319644120477,5.695466041564941
56,6.030431044272429,6.103233337402344
57,6.029827685138759,5.854090690612793
58,6.030633816719055,5.795441627502441
59,6.029879277720549,5.725271224975586
60,6.012560754009889,5.605958938598633
61,6.0139441750792235,5.59157657623291
62,6.013372408174066,5.761241436004639
63,6.01738322733133,5.663162708282471
64,6.011067730946148,5.823034286499023
65,6.008591194312662,5.570793628692627
66,5.993218547593704,5.629101276397705
67,6.021519069428307,5.638027667999268
68,5.98030053872223,5.720681667327881
69,6.004024377422942,5.748997688293457
70,5.986130128799285,5.722517013549805
71,5.981235683363155,5.726377964019775
72,5.988115189722693,5.683993339538574
73,6.01558535423014,5.494332790374756
74,5.950827294894108,5.669783592224121
75,5.968242280188484,5.7966203689575195
76,6.011842994303486,5.724222660064697
77,5.976847384811067,5.4960737228393555
78,5.978395525580626,5.738852500915527
79,5.962267188132499,5.688601493835449
80,5.652021565287327,5.288535118103027
81,5.560063329410034,5.231916904449463
82,5.493778983451257,5.1180877685546875
83,5.5100161160785195,5.186699867248535
84,5.47117663899891,5.104028224945068
85,5.438755981291923,5.149017333984375
86,5.429067041374313,5.104228973388672
87,5.386546561331979,5.115525722503662
88,5.383825025558472,5.037278652191162
89,5.362367304350539,4.962682247161865
90,5.369466844504684,5.024165153503418
91,5.326678244125761,5.103614330291748
92,5.355185126626136,5.053796291351318
93,5.328743803278232,4.959743022918701
94,5.322491436810947,5.122855186462402
95,5.3268764721699435,5.003782272338867
96,5.307089565201478,4.9994635581970215
97,5.300689427402809,5.02987003326416
98,5.30480982058417,5.033939838409424
99,5.3009923387219375,5.011234283447266
100,5.229111624452859,4.979770660400391
101,5.219977864717559,4.998544692993164
102,5.20721020593286,5.006708145141602
103,5.209487927145616,4.9846673011779785
104,5.227990780961528,4.98508882522583
105,5.199708347852529,4.986209869384766
106,5.217809352543168,4.990475177764893
107,5.214899458869389,4.964211463928223
108,5.199628777742818,4.96431827545166
109,5.200044971776421,4.990269184112549
110,5.208305199205462,4.99099588394165
111,5.195296645067578,5.003836631774902
112,5.212425050842226,5.008872032165527
113,5.226012728852542,4.999349117279053
114,5.197437771474001,4.982648849487305
115,5.214234699146451,4.990800380706787
116,5.2073114615922185,4.9813408851623535
117,5.200110307693482,4.982137680053711
118,5.185865527640796,4.976357936859131
119,5.184710245076983,4.979056358337402
